"year","nday","zip","people","crime","emergencies","complaints"
"2014",22,"02115",4134,1,125,NA
"2014",22,"01880",8,NA,125,NA
"2014",22,"02109",1289,1,125,NA
"2014",22,"01901",1,NA,125,NA
"2014",22,"02118",709,3,125,NA
"2014",22,"01773",1,NA,125,NA
"2014",22,"01821",1,NA,125,NA
"2014",22,"02136",27,1,125,NA
"2014",22,"02142",973,NA,125,NA
"2014",23,"02108",5036,NA,NA,NA
"2014",23,"02169",362,NA,NA,NA
"2014",23,"02110",2835,1,NA,NA
"2014",23,"02170",138,NA,NA,NA
"2014",23,"02111",5298,5,NA,NA
"2014",23,"02171",180,NA,NA,NA
"2014",23,"02113",1459,1,NA,NA
"2014",23,"02184",83,NA,NA,NA
"2014",23,"02114",3798,NA,NA,NA
"2014",23,"02210",897,NA,NA,NA
"2014",23,"02115",4529,2,NA,NA
"2014",23,"02215",2779,1,NA,NA
"2014",23,"02116",6870,4,NA,NA
"2014",23,"02466",69,NA,NA,NA
"2014",23,"02120",538,5,NA,NA
"2014",23,"02476",787,NA,NA,NA
"2014",23,"02122",289,4,NA,NA
"2014",23,"02026",3,NA,NA,NA
"2014",23,"02124",502,6,NA,NA
"2014",23,"01720",2,NA,NA,NA
"2014",23,"02125",499,2,NA,NA
"2014",23,"01730",1,NA,NA,NA
"2014",23,"02126",218,3,NA,NA
"2014",23,"01754",3,NA,NA,NA
"2014",23,"02127",1673,NA,NA,NA
"2014",23,"02081",1,NA,NA,NA
"2014",23,"02128",1536,4,NA,NA
"2014",23,"02129",780,NA,NA,NA
"2014",23,"01801",7,NA,NA,NA
"2014",23,"02130",1318,4,NA,NA
"2014",23,"02119",128,6,NA,NA
"2014",23,"02138",2018,NA,NA,NA
"2014",23,"02121",51,4,NA,NA
"2014",23,"02139",1728,NA,NA,NA
"2014",23,"02140",733,NA,NA,NA
"2014",23,"02132",52,1,NA,NA
"2014",23,"02141",417,NA,NA,NA
"2014",23,"02134",1080,3,NA,NA
"2014",23,"02142",956,NA,NA,NA
"2014",23,"02135",969,4,NA,NA
"2014",23,"01886",1,NA,NA,NA
"2014",23,"02144",778,NA,NA,NA
"2014",23,"02136",32,NA,NA,NA
"2014",23,"02148",383,NA,NA,NA
"2014",23,"01901",1,NA,NA,NA
"2014",23,"02151",315,NA,NA,NA
"2014",23,"02155",295,NA,NA,NA
"2014",23,"02149",24,NA,NA,NA
"2014",23,"01908",1,NA,NA,NA
"2014",23,"01923",1,NA,NA,NA
"2014",23,"01938",2,NA,NA,NA
"2014",23,"02025",2,NA,NA,NA
"2014",23,"01740",2,NA,NA,NA
"2014",23,"01867",3,NA,NA,NA
"2014",23,"01742",1,NA,NA,NA
"2014",23,"01748",1,NA,NA,NA
"2014",23,"01876",1,NA,NA,NA
"2014",23,"02067",1,NA,NA,NA
"2014",23,"01760",4,NA,NA,NA
"2014",23,"02368",1,NA,NA,NA
"2014",23,"01773",2,NA,NA,NA
"2014",23,"02118",638,1,NA,NA
"2014",23,"01803",1,NA,NA,NA
"2014",23,"01810",2,NA,NA,NA
"2014",23,"01824",1,NA,NA,NA
"2014",23,"01843",2,NA,NA,NA
"2014",23,"02131",83,3,NA,NA
"2014",23,"01915",1,NA,NA,NA
"2014",23,"01880",4,NA,NA,NA
"2014",23,"02176",11,NA,NA,NA
"2014",23,"01887",2,NA,NA,NA
"2014",23,"01890",12,NA,NA,NA
"2014",23,"02143",150,NA,NA,NA
"2014",23,"01902",2,NA,NA,NA
"2014",23,"02145",109,NA,NA,NA
"2014",23,"01904",1,NA,NA,NA
"2014",23,"01905",1,NA,NA,NA
"2014",23,"02446",477,1,NA,NA
"2014",23,"02464",2,NA,NA,NA
"2014",23,"01906",4,NA,NA,NA
"2014",23,"02150",29,NA,NA,NA
"2014",23,"02465",11,NA,NA,NA
"2014",23,"01907",2,NA,NA,NA
"2014",23,"02152",10,NA,NA,NA
"2014",23,"02467",50,NA,NA,NA
"2014",23,"02494",6,NA,NA,NA
"2014",23,"02153",5,NA,NA,NA
"2014",23,"02468",3,NA,NA,NA
"2014",23,"02339",1,NA,NA,NA
"2014",23,"02062",2,NA,NA,NA
"2014",23,"02163",23,NA,NA,NA
"2014",23,"02356",2,NA,NA,NA
"2014",23,"02458",25,NA,NA,NA
"2014",23,"02474",17,NA,NA,NA
"2014",23,"01960",2,NA,NA,NA
"2014",23,"02478",29,NA,NA,NA
"2014",23,"02109",821,2,NA,NA
"2014",23,"01970",2,NA,NA,NA
"2014",23,"02186",11,NA,NA,NA
"2014",23,"02481",9,NA,NA,NA
"2014",23,"01983",1,NA,NA,NA
"2014",23,"02188",1,NA,NA,NA
"2014",23,"02021",5,NA,NA,NA
"2014",23,"02189",5,NA,NA,NA
"2014",23,"02493",1,NA,NA,NA
"2014",23,"02048",2,NA,NA,NA
"2014",23,"02199",444,3,NA,NA
"2014",23,"02762",2,NA,NA,NA
"2014",23,"02472",67,NA,NA,NA
"2014",23,"02370",1,NA,NA,NA
"2014",23,"02420",3,NA,NA,NA
"2014",23,"02460",10,NA,NA,NA
"2014",23,"02421",2,NA,NA,NA
"2014",23,"02461",8,NA,NA,NA
"2014",23,"02445",163,NA,NA,NA
"2014",23,"02452",13,NA,NA,NA
"2014",23,"02453",15,NA,NA,NA
"2014",23,"02190",1,NA,NA,NA
"2014",23,"02451",5,NA,NA,NA
"2014",23,"02482",9,NA,NA,NA
"2014",23,"02301",2,NA,NA,NA
"2014",23,"02459",19,NA,NA,NA
"2014",23,"02180",7,NA,NA,NA
"2014",23,"02492",5,NA,NA,NA
"2014",23,"02191",2,NA,NA,NA
"2014",24,"02134",1144,1,138,NA
"2014",24,"02171",167,NA,138,NA
"2014",24,"02445",189,NA,138,NA
"2014",24,"01940",1,NA,138,NA
"2014",24,"02141",436,NA,138,NA
"2014",24,"02461",2,NA,138,NA
"2014",24,"01778",1,NA,138,NA
"2014",24,"01915",2,NA,138,NA
"2014",24,"02186",29,NA,138,NA
"2014",24,"02132",54,1,138,NA
"2014",24,"02215",2863,NA,138,NA
"2014",24,"01604",2,NA,138,NA
"2014",24,"01876",1,NA,138,NA
"2014",24,"02421",4,NA,138,NA
"2014",24,"02062",1,NA,138,NA
"2014",24,"02126",201,2,138,NA
"2014",24,"02493",2,NA,138,NA
"2014",24,"02460",10,NA,138,NA
"2014",24,"02140",853,NA,138,NA
"2014",24,"02119",111,1,138,NA
"2014",24,"01742",1,NA,138,NA
"2014",24,"01902",1,NA,138,NA
"2014",24,"02130",1139,2,138,NA
"2014",24,"01803",7,NA,138,NA
"2014",24,"02124",478,6,138,NA
"2014",24,"02145",116,NA,138,NA
"2014",24,"02482",12,NA,138,NA
"2014",24,"02169",401,NA,138,NA
"2014",24,"02180",3,NA,138,NA
"2014",24,"02766",1,NA,138,NA
"2014",24,"02113",1684,2,138,NA
"2014",24,"02116",6797,3,138,NA
"2014",24,"02025",1,NA,138,NA
"2014",24,"02472",71,NA,138,NA
"2014",24,"02467",45,NA,138,NA
"2014",24,"02144",1001,NA,138,NA
"2014",24,"01887",1,NA,138,NA
"2014",24,"01867",4,NA,138,NA
"2014",24,"02462",1,NA,138,NA
"2014",24,"02210",1120,NA,138,NA
"2014",24,"02188",1,NA,138,NA
"2014",24,"02118",667,2,138,NA
"2014",24,"01776",1,NA,138,NA
"2014",24,"02127",1970,2,138,NA
"2014",24,"02184",115,NA,138,NA
"2014",24,"02170",110,NA,138,NA
"2014",24,"01890",11,NA,138,NA
"2014",24,"01851",1,NA,138,NA
"2014",24,"02464",3,NA,138,NA
"2014",24,"02114",2732,NA,138,NA
"2014",24,"01906",7,NA,138,NA
"2014",24,"02446",485,NA,138,NA
"2014",24,"02110",2770,NA,138,NA
"2014",24,"02155",169,NA,138,NA
"2014",24,"02476",626,NA,138,NA
"2014",24,"01801",8,NA,138,NA
"2014",24,"02125",600,4,138,NA
"2014",24,"02152",16,NA,138,NA
"2014",24,"01749",2,NA,138,NA
"2014",24,"02153",4,NA,138,NA
"2014",24,"02492",3,NA,138,NA
"2014",24,"02176",13,NA,138,NA
"2014",24,"02459",20,NA,138,NA
"2014",24,"01864",1,NA,138,NA
"2014",24,"02199",571,2,138,NA
"2014",24,"02131",78,NA,138,NA
"2014",24,"02163",38,NA,138,NA
"2014",24,"02370",1,NA,138,NA
"2014",24,"02120",568,4,138,NA
"2014",24,"02148",67,NA,138,NA
"2014",24,"02481",6,NA,138,NA
"2014",24,"01970",1,NA,138,NA
"2014",24,"01702",2,NA,138,NA
"2014",24,"01752",4,NA,138,NA
"2014",24,"01960",1,NA,138,NA
"2014",24,"02138",2222,NA,138,NA
"2014",24,"01945",2,NA,138,NA
"2014",24,"02021",6,NA,138,NA
"2014",24,"02108",4604,3,138,NA
"2014",24,"02121",56,3,138,NA
"2014",24,"02452",14,NA,138,NA
"2014",24,"02458",32,NA,138,NA
"2014",24,"02143",148,NA,138,NA
"2014",24,"02494",5,NA,138,NA
"2014",24,"02129",1130,1,138,NA
"2014",24,"02151",316,NA,138,NA
"2014",24,"02468",4,NA,138,NA
"2014",24,"02150",46,NA,138,NA
"2014",24,"02478",20,NA,138,NA
"2014",24,"01845",1,NA,138,NA
"2014",24,"02149",29,NA,138,NA
"2014",24,"02026",10,NA,138,NA
"2014",24,"02111",4513,6,138,NA
"2014",24,"02474",15,NA,138,NA
"2014",24,"02128",1401,4,138,NA
"2014",24,"02465",1,NA,138,NA
"2014",24,"02142",758,NA,138,NA
"2014",24,"01440",1,NA,138,NA
"2014",24,"02115",4703,1,138,NA
"2014",24,"02139",1823,NA,138,NA
"2014",24,"02420",2,NA,138,NA
"2014",24,"01880",6,NA,138,NA
"2014",24,"01907",6,NA,138,NA
"2014",24,"02301",3,NA,138,NA
"2014",24,"01773",1,NA,138,NA
"2014",24,"02109",1124,1,138,NA
"2014",24,"02122",268,3,138,NA
"2014",24,"01760",2,NA,138,NA
"2014",24,"02191",1,NA,138,NA
"2014",24,"02466",61,NA,138,NA
"2014",24,"02136",41,3,138,NA
"2014",24,"01852",1,NA,138,NA
"2014",24,"02135",1061,2,138,NA
"2014",24,"02453",17,NA,138,NA
"2014",24,"02451",7,NA,138,NA
"2014",25,"02108",6290,NA,NA,NA
"2014",25,"02169",426,NA,NA,NA
"2014",25,"02110",3239,1,NA,NA
"2014",25,"02170",116,NA,NA,NA
"2014",25,"02111",5411,3,NA,NA
"2014",25,"02171",208,NA,NA,NA
"2014",25,"02113",2141,NA,NA,NA
"2014",25,"02184",118,NA,NA,NA
"2014",25,"02114",2603,1,NA,NA
"2014",25,"02210",814,NA,NA,NA
"2014",25,"02115",4702,1,NA,NA
"2014",25,"02215",3062,1,NA,NA
"2014",25,"02116",6542,4,NA,NA
"2014",25,"02466",66,NA,NA,NA
"2014",25,"02120",679,5,NA,NA
"2014",25,"02476",900,NA,NA,NA
"2014",25,"02122",270,1,NA,NA
"2014",25,"01701",1,NA,NA,NA
"2014",25,"02124",511,4,NA,NA
"2014",25,"02125",649,2,NA,NA
"2014",25,"02126",128,9,NA,NA
"2014",25,"02067",1,NA,NA,NA
"2014",25,"02127",1856,3,NA,NA
"2014",25,"01776",1,NA,NA,NA
"2014",25,"02128",1487,4,NA,NA
"2014",25,"02129",864,1,NA,NA
"2014",25,"01801",4,NA,NA,NA
"2014",25,"02130",1439,NA,NA,NA
"2014",25,"02138",3354,NA,NA,NA
"2014",25,"02139",2290,NA,NA,NA
"2014",25,"02140",945,NA,NA,NA
"2014",25,"02132",45,1,NA,NA
"2014",25,"02141",419,NA,NA,NA
"2014",25,"02142",993,NA,NA,NA
"2014",25,"02135",694,3,NA,NA
"2014",25,"02144",1321,NA,NA,NA
"2014",25,"02136",32,3,NA,NA
"2014",25,"02148",409,NA,NA,NA
"2014",25,"02143",145,NA,NA,NA
"2014",25,"02151",360,NA,NA,NA
"2014",25,"02155",298,NA,NA,NA
"2014",25,"02149",26,NA,NA,NA
"2014",25,"01923",2,NA,NA,NA
"2014",25,"02478",22,NA,NA,NA
"2014",25,"02025",1,NA,NA,NA
"2014",25,"01571",2,NA,NA,NA
"2014",25,"02026",18,NA,NA,NA
"2014",25,"02030",1,NA,NA,NA
"2014",25,"02199",407,6,NA,NA
"2014",25,"01720",2,NA,NA,NA
"2014",25,"02494",6,NA,NA,NA
"2014",25,"01730",3,NA,NA,NA
"2014",25,"02338",1,NA,NA,NA
"2014",25,"02062",5,NA,NA,NA
"2014",25,"02343",1,NA,NA,NA
"2014",25,"01760",3,NA,NA,NA
"2014",25,"01778",1,NA,NA,NA
"2014",25,"02118",590,2,NA,NA
"2014",25,"01803",9,NA,NA,NA
"2014",25,"02119",77,2,NA,NA
"2014",25,"02446",391,NA,NA,NA
"2014",25,"02121",47,5,NA,NA
"2014",25,"02451",7,NA,NA,NA
"2014",25,"02131",74,1,NA,NA
"2014",25,"01862",1,NA,NA,NA
"2014",25,"01863",2,NA,NA,NA
"2014",25,"01867",1,NA,NA,NA
"2014",25,"02134",782,4,NA,NA
"2014",25,"01940",1,NA,NA,NA
"2014",25,"01880",5,NA,NA,NA
"2014",25,"01887",2,NA,NA,NA
"2014",25,"01890",8,NA,NA,NA
"2014",25,"02109",810,2,NA,NA
"2014",25,"01902",3,NA,NA,NA
"2014",25,"02145",88,NA,NA,NA
"2014",25,"02462",4,NA,NA,NA
"2014",25,"01905",3,NA,NA,NA
"2014",25,"02464",2,NA,NA,NA
"2014",25,"01906",4,NA,NA,NA
"2014",25,"02150",27,NA,NA,NA
"2014",25,"02465",21,NA,NA,NA
"2014",25,"02152",15,NA,NA,NA
"2014",25,"02467",23,NA,NA,NA
"2014",25,"02061",1,NA,NA,NA
"2014",25,"02153",6,NA,NA,NA
"2014",25,"02468",2,NA,NA,NA
"2014",25,"02163",50,NA,NA,NA
"2014",25,"02472",34,NA,NA,NA
"2014",25,"02458",22,NA,NA,NA
"2014",25,"01945",6,NA,NA,NA
"2014",25,"02474",19,NA,NA,NA
"2014",25,"02090",2,NA,NA,NA
"2014",25,"01960",3,NA,NA,NA
"2014",25,"02180",2,NA,NA,NA
"2014",25,"02460",4,NA,NA,NA
"2014",25,"01970",2,NA,NA,NA
"2014",25,"02186",25,NA,NA,NA
"2014",25,"02481",3,NA,NA,NA
"2014",25,"02188",2,NA,NA,NA
"2014",25,"02021",2,NA,NA,NA
"2014",25,"02482",9,NA,NA,NA
"2014",25,"02492",6,NA,NA,NA
"2014",25,"02301",1,NA,NA,NA
"2014",25,"02747",2,NA,NA,NA
"2014",25,"02347",2,NA,NA,NA
"2014",25,"02368",3,NA,NA,NA
"2014",25,"02459",15,NA,NA,NA
"2014",25,"02421",1,NA,NA,NA
"2014",25,"02445",121,NA,NA,NA
"2014",25,"02721",2,NA,NA,NA
"2014",25,"02493",1,NA,NA,NA
"2014",25,"02452",7,NA,NA,NA
"2014",25,"02453",21,NA,NA,NA
"2014",25,"02461",6,NA,NA,NA
"2014",25,"02176",12,NA,NA,NA
"2014",25,"02420",2,NA,NA,NA
"2014",25,"02190",1,NA,NA,NA
"2014",26,"02445",139,NA,119,NA
"2014",26,"02130",1323,4,119,NA
"2014",26,"01887",1,NA,119,NA
"2014",26,"02180",7,NA,119,NA
"2014",26,"01721",1,NA,119,NA
"2014",26,"02124",589,2,119,NA
"2014",26,"01890",10,NA,119,NA
"2014",26,"02421",3,NA,119,NA
"2014",26,"01940",4,NA,119,NA
"2014",26,"02132",42,1,119,NA
"2014",26,"02492",5,NA,119,NA
"2014",26,"02482",13,NA,119,NA
"2014",26,"01908",1,NA,119,NA
"2014",26,"02062",2,NA,119,NA
"2014",26,"02141",410,NA,119,NA
"2014",26,"01801",18,NA,119,NA
"2014",26,"02118",608,3,119,NA
"2014",26,"02140",958,NA,119,NA
"2014",26,"02460",7,NA,119,NA
"2014",26,"02478",26,NA,119,NA
"2014",26,"02113",2047,1,119,NA
"2014",26,"02120",594,2,119,NA
"2014",26,"02462",1,NA,119,NA
"2014",26,"01810",3,NA,119,NA
"2014",26,"01905",3,NA,119,NA
"2014",26,"02481",6,NA,119,NA
"2014",26,"02210",827,NA,119,NA
"2014",26,"02459",24,NA,119,NA
"2014",26,"02153",3,NA,119,NA
"2014",26,"02163",56,NA,119,NA
"2014",26,"02170",116,NA,119,NA
"2014",26,"02131",93,1,119,NA
"2014",26,"02152",12,NA,119,NA
"2014",26,"01803",2,NA,119,NA
"2014",26,"02128",1359,4,119,NA
"2014",26,"02721",2,NA,119,NA
"2014",26,"01923",1,NA,119,NA
"2014",26,"02150",29,NA,119,NA
"2014",26,"02111",4442,9,119,NA
"2014",26,"02176",10,NA,119,NA
"2014",26,"02067",1,NA,119,NA
"2014",26,"01701",2,NA,119,NA
"2014",26,"01702",1,NA,119,NA
"2014",26,"02151",321,NA,119,NA
"2014",26,"01906",4,NA,119,NA
"2014",26,"01945",4,NA,119,NA
"2014",26,"02563",1,NA,119,NA
"2014",26,"02186",35,NA,119,NA
"2014",26,"02476",719,NA,119,NA
"2014",26,"02056",1,NA,119,NA
"2014",26,"02066",1,NA,119,NA
"2014",26,"02169",393,NA,119,NA
"2014",26,"02148",414,NA,119,NA
"2014",26,"02125",536,7,119,NA
"2014",26,"01867",1,NA,119,NA
"2014",26,"02474",17,NA,119,NA
"2014",26,"02143",160,NA,119,NA
"2014",26,"02155",300,NA,119,NA
"2014",26,"02188",4,NA,119,NA
"2014",26,"02189",1,NA,119,NA
"2014",26,"02126",63,2,119,NA
"2014",26,"02045",1,NA,119,NA
"2014",26,"02149",22,NA,119,NA
"2014",26,"01970",4,NA,119,NA
"2014",26,"01915",1,NA,119,NA
"2014",26,"02121",43,6,119,NA
"2014",26,"02114",2835,2,119,NA
"2014",26,"02494",1,NA,119,NA
"2014",26,"02171",129,NA,119,NA
"2014",26,"02458",27,NA,119,NA
"2014",26,"02134",1008,1,119,NA
"2014",26,"02110",2688,NA,119,NA
"2014",26,"02139",2151,NA,119,NA
"2014",26,"02215",3023,NA,119,NA
"2014",26,"01960",1,NA,119,NA
"2014",26,"02461",10,NA,119,NA
"2014",26,"02108",4266,1,119,NA
"2014",26,"02420",1,NA,119,NA
"2014",26,"02199",509,6,119,NA
"2014",26,"01880",1,NA,119,NA
"2014",26,"02472",51,NA,119,NA
"2014",26,"02145",91,NA,119,NA
"2014",26,"02119",82,1,119,NA
"2014",26,"02116",6375,3,119,NA
"2014",26,"02109",1117,NA,119,NA
"2014",26,"02129",867,1,119,NA
"2014",26,"01902",3,NA,119,NA
"2014",26,"02021",3,NA,119,NA
"2014",26,"02184",128,NA,119,NA
"2014",26,"02115",4215,4,119,NA
"2014",26,"02142",779,NA,119,NA
"2014",26,"02468",5,NA,119,NA
"2014",26,"02136",27,1,119,NA
"2014",26,"02452",12,NA,119,NA
"2014",26,"02451",6,NA,119,NA
"2014",26,"02026",13,NA,119,NA
"2014",26,"01907",1,NA,119,NA
"2014",26,"02090",2,NA,119,NA
"2014",26,"01760",9,NA,119,NA
"2014",26,"01982",1,NA,119,NA
"2014",26,"02135",867,3,119,NA
"2014",26,"02464",2,NA,119,NA
"2014",26,"02467",51,NA,119,NA
"2014",26,"01901",1,NA,119,NA
"2014",26,"02127",1921,4,119,NA
"2014",26,"02144",1258,NA,119,NA
"2014",26,"02081",1,NA,119,NA
"2014",26,"02466",95,NA,119,NA
"2014",26,"01720",1,NA,119,NA
"2014",26,"02453",17,NA,119,NA
"2014",26,"02138",2920,NA,119,NA
"2014",26,"02122",260,3,119,NA
"2014",26,"02465",6,NA,119,NA
"2014",26,"02446",437,NA,119,NA
"2014",27,"02155",350,NA,NA,NA
"2014",27,"02108",5638,NA,NA,NA
"2014",27,"02169",463,NA,NA,NA
"2014",27,"02110",3102,1,NA,NA
"2014",27,"02170",103,NA,NA,NA
"2014",27,"02111",5890,10,NA,NA
"2014",27,"02171",166,NA,NA,NA
"2014",27,"02113",2209,NA,NA,NA
"2014",27,"02184",117,NA,NA,NA
"2014",27,"02114",6560,NA,NA,NA
"2014",27,"02210",858,1,NA,NA
"2014",27,"02115",4183,5,NA,NA
"2014",27,"02215",3334,1,NA,NA
"2014",27,"02116",6612,2,NA,NA
"2014",27,"02466",74,NA,NA,NA
"2014",27,"02120",535,6,NA,NA
"2014",27,"02476",859,NA,NA,NA
"2014",27,"02122",254,2,NA,NA
"2014",27,"02026",6,NA,NA,NA
"2014",27,"01701",2,NA,NA,NA
"2014",27,"02124",584,2,NA,NA
"2014",27,"02125",580,4,NA,NA
"2014",27,"01730",1,NA,NA,NA
"2014",27,"02126",111,2,NA,NA
"2014",27,"02351",1,NA,NA,NA
"2014",27,"02127",1781,2,NA,NA
"2014",27,"02081",1,NA,NA,NA
"2014",27,"02128",1473,1,NA,NA
"2014",27,"02129",870,NA,NA,NA
"2014",27,"01801",11,NA,NA,NA
"2014",27,"02130",1338,2,NA,NA
"2014",27,"02119",133,5,NA,NA
"2014",27,"02138",2880,NA,NA,NA
"2014",27,"01821",2,NA,NA,NA
"2014",27,"01844",1,NA,NA,NA
"2014",27,"02139",2212,NA,NA,NA
"2014",27,"01845",1,NA,NA,NA
"2014",27,"02140",989,NA,NA,NA
"2014",27,"02132",40,NA,NA,NA
"2014",27,"02141",480,NA,NA,NA
"2014",27,"02134",1019,4,NA,NA
"2014",27,"02142",1226,NA,NA,NA
"2014",27,"02135",783,2,NA,NA
"2014",27,"02144",1138,NA,NA,NA
"2014",27,"02136",31,4,NA,NA
"2014",27,"02148",378,NA,NA,NA
"2014",27,"02143",136,NA,NA,NA
"2014",27,"02151",354,NA,NA,NA
"2014",27,"02149",32,NA,NA,NA
"2014",27,"01908",1,NA,NA,NA
"2014",27,"01913",2,NA,NA,NA
"2014",27,"01923",3,NA,NA,NA
"2014",27,"02478",16,NA,NA,NA
"2014",27,"01566",4,NA,NA,NA
"2014",27,"01581",2,NA,NA,NA
"2014",27,"02121",42,3,NA,NA
"2014",27,"02493",2,NA,NA,NA
"2014",27,"01702",1,NA,NA,NA
"2014",27,"02199",451,2,NA,NA
"2014",27,"01742",2,NA,NA,NA
"2014",27,"02062",4,NA,NA,NA
"2014",27,"01760",3,NA,NA,NA
"2014",27,"01773",1,NA,NA,NA
"2014",27,"01776",1,NA,NA,NA
"2014",27,"01803",1,NA,NA,NA
"2014",27,"01810",1,NA,NA,NA
"2014",27,"02446",444,NA,NA,NA
"2014",27,"01843",1,NA,NA,NA
"2014",27,"01907",1,NA,NA,NA
"2014",27,"02131",95,3,NA,NA
"2014",27,"01867",4,NA,NA,NA
"2014",27,"01880",2,NA,NA,NA
"2014",27,"01887",1,NA,NA,NA
"2014",27,"01890",9,NA,NA,NA
"2014",27,"02109",938,NA,NA,NA
"2014",27,"01902",2,NA,NA,NA
"2014",27,"02145",93,NA,NA,NA
"2014",27,"01905",1,NA,NA,NA
"2014",27,"02464",1,NA,NA,NA
"2014",27,"01906",13,NA,NA,NA
"2014",27,"02030",1,NA,NA,NA
"2014",27,"02150",28,NA,NA,NA
"2014",27,"02465",6,NA,NA,NA
"2014",27,"02152",14,NA,NA,NA
"2014",27,"02467",40,NA,NA,NA
"2014",27,"02056",5,NA,NA,NA
"2014",27,"01915",4,NA,NA,NA
"2014",27,"02153",2,NA,NA,NA
"2014",27,"02468",6,NA,NA,NA
"2014",27,"02163",39,NA,NA,NA
"2014",27,"02472",53,NA,NA,NA
"2014",27,"01945",3,NA,NA,NA
"2014",27,"02176",10,NA,NA,NA
"2014",27,"02474",22,NA,NA,NA
"2014",27,"01960",1,NA,NA,NA
"2014",27,"02180",5,NA,NA,NA
"2014",27,"01970",3,NA,NA,NA
"2014",27,"02118",640,1,NA,NA
"2014",27,"02021",2,NA,NA,NA
"2014",27,"02462",2,NA,NA,NA
"2014",27,"02189",1,NA,NA,NA
"2014",27,"02451",7,NA,NA,NA
"2014",27,"02052",1,NA,NA,NA
"2014",27,"02452",8,NA,NA,NA
"2014",27,"02301",1,NA,NA,NA
"2014",27,"02071",1,NA,NA,NA
"2014",27,"02421",3,NA,NA,NA
"2014",27,"02458",37,NA,NA,NA
"2014",27,"02368",3,NA,NA,NA
"2014",27,"02459",16,NA,NA,NA
"2014",27,"02370",1,NA,NA,NA
"2014",27,"02460",13,NA,NA,NA
"2014",27,"02445",151,NA,NA,NA
"2014",27,"02494",3,NA,NA,NA
"2014",27,"02482",8,NA,NA,NA
"2014",27,"02766",1,NA,NA,NA
"2014",27,"02453",15,NA,NA,NA
"2014",27,"02492",9,NA,NA,NA
"2014",27,"02461",8,NA,NA,NA
"2014",27,"02190",2,NA,NA,NA
"2014",27,"02186",41,NA,NA,NA
"2014",27,"02420",3,NA,NA,NA
"2014",27,"02481",9,NA,NA,NA
"2014",27,"02191",1,NA,NA,NA
"2014",27,"02302",2,NA,NA,NA
"2014",28,"01904",1,NA,139,NA
"2014",28,"02126",86,7,139,NA
"2014",28,"02120",655,9,139,NA
"2014",28,"02180",10,NA,139,NA
"2014",28,"01908",2,NA,139,NA
"2014",28,"01944",1,NA,139,NA
"2014",28,"02459",12,NA,139,NA
"2014",28,"02210",1085,1,139,NA
"2014",28,"01890",11,NA,139,NA
"2014",28,"01843",1,NA,139,NA
"2014",28,"01810",1,NA,139,NA
"2014",28,"02148",433,NA,139,NA
"2014",28,"02176",8,NA,139,NA
"2014",28,"02190",2,NA,139,NA
"2014",28,"01040",1,NA,139,NA
"2014",28,"02215",8937,1,139,NA
"2014",28,"02170",150,NA,139,NA
"2014",28,"02478",25,NA,139,NA
"2014",28,"02113",2404,NA,139,NA
"2014",28,"01905",2,NA,139,NA
"2014",28,"01701",2,NA,139,NA
"2014",28,"02421",1,NA,139,NA
"2014",28,"02125",767,1,139,NA
"2014",28,"02493",6,NA,139,NA
"2014",28,"02062",8,NA,139,NA
"2014",28,"01887",1,NA,139,NA
"2014",28,"01801",8,NA,139,NA
"2014",28,"02150",38,NA,139,NA
"2014",28,"02152",13,1,139,NA
"2014",28,"02461",4,NA,139,NA
"2014",28,"02153",1,NA,139,NA
"2014",28,"02458",58,NA,139,NA
"2014",28,"01906",9,NA,139,NA
"2014",28,"02189",2,NA,139,NA
"2014",28,"01923",2,NA,139,NA
"2014",28,"01960",2,NA,139,NA
"2014",28,"02149",33,NA,139,NA
"2014",28,"02131",80,2,139,NA
"2014",28,"02343",1,NA,139,NA
"2014",28,"02163",64,NA,139,NA
"2014",28,"02121",46,7,139,NA
"2014",28,"02494",4,NA,139,NA
"2014",28,"01970",1,NA,139,NA
"2014",28,"02118",715,3,139,NA
"2014",28,"02129",881,NA,139,NA
"2014",28,"02134",1062,1,139,NA
"2014",28,"02188",1,NA,139,NA
"2014",28,"01730",1,NA,139,NA
"2014",28,"02356",1,NA,139,NA
"2014",28,"02445",156,NA,139,NA
"2014",28,"02186",32,NA,139,NA
"2014",28,"02108",5972,1,139,NA
"2014",28,"02474",23,NA,139,NA
"2014",28,"02141",502,NA,139,NA
"2014",28,"02199",517,1,139,NA
"2014",28,"02481",2,NA,139,NA
"2014",28,"02144",225,NA,139,NA
"2014",28,"02169",490,NA,139,NA
"2014",28,"02420",1,NA,139,NA
"2014",28,"02119",119,3,139,NA
"2014",28,"01880",7,NA,139,NA
"2014",28,"02114",3127,NA,139,NA
"2014",28,"02021",1,NA,139,NA
"2014",28,"02111",5350,3,139,NA
"2014",28,"02128",1354,NA,139,NA
"2014",28,"02171",201,NA,139,NA
"2014",28,"02476",952,NA,139,NA
"2014",28,"02151",402,NA,139,NA
"2014",28,"02130",1387,1,139,NA
"2014",28,"02482",8,NA,139,NA
"2014",28,"02132",45,2,139,NA
"2014",28,"02081",1,NA,139,NA
"2014",28,"02467",50,NA,139,NA
"2014",28,"02453",22,NA,139,NA
"2014",28,"02139",2376,NA,139,NA
"2014",28,"01432",4,NA,139,NA
"2014",28,"02145",111,NA,139,NA
